size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,3.822578942269672e-8,4.029420996864985e-8,3.95689676718769e-8
1,1048576,2.2661701921666833e-6,2.2691666246021924e-6,2.2676038009400434e-6
2,1048576,1.3811896859561301e-6,1.3844315362998572e-6,1.3826733142319192e-6
4,1048576,1.3842486952242439e-6,1.3873357336269265e-6,1.3856582860988231e-6
8,1048576,1.3808972645357187e-6,1.3840342967252894e-6,1.3822495145421332e-6
16,1048576,1.3842212696069112e-6,1.3871956658917384e-6,1.3856138831730425e-6
32,1048576,1.3824892122205057e-6,1.3857710519094013e-6,1.3839847380903159e-6
64,1048576,1.502231065986237e-6,1.5052958375338932e-6,1.5036068183316154e-6
128,1048576,1.591951866997121e-6,1.594693081585774e-6,1.5931196636481681e-6
256,1048576,1.7054523144821587e-6,1.7081079830560952e-6,1.7066890003053503e-6
512,1048576,1.8337249758637597e-6,1.8364196336939642e-6,1.8348958866626353e-6
1024,1048576,1.9843344378767114e-6,1.9872451404445712e-6,1.9857296341685426e-6
2048,524288,2.9596158994671384e-6,2.962449614507534e-6,2.9608467143060757e-6
4096,262144,4.225611790253936e-6,4.228577228815311e-6,4.226940056417661e-6
8192,131072,6.745019843990008e-6,6.7478828391642764e-6,6.7462784767435835e-6
16384,65536,1.0684842546737627e-5,1.0687395491260077e-5,1.0686184119368392e-5
32768,32768,2.1319031858979542e-5,2.1322000627321813e-5,2.1320244934397437e-5
65536,16384,4.116906349338478e-5,4.117225526556467e-5,4.11705130307638e-5
131072,8192,8.542969447944415e-5,8.544350680494972e-5,8.544087797091038e-5
262144,4096,0.0001784321269724387,0.00017845521699655365,0.0001784439777878788
524288,2048,0.0003359667683753287,0.00033605683233872696,0.00033601001567262756
1048576,1024,0.000654466356309058,0.0006547370714997669,0.0006546019833848504
2097152,512,0.0012935703193761583,0.0012943962929057307,0.001293981956848711
