size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,3.691228744884256e-8,4.0503842724248784e-8,3.8858844100819745e-8
1,1048576,1.9212120647704722e-6,1.9243544353564346e-6,1.9226188137377864e-6
2,1048576,7.261788401713432e-7,7.29470959859313e-7,7.276786661292167e-7
4,1048576,7.251737459412766e-7,7.284297287579733e-7,7.266251397658463e-7
8,1048576,7.254861882355357e-7,7.28153310536328e-7,7.267152010159705e-7
16,1048576,7.326934359230819e-7,7.357586015999118e-7,7.340813398815094e-7
32,1048576,9.386268333688719e-7,9.415127395495659e-7,9.399405138665884e-7
64,1048576,7.367553207515698e-7,7.39647772807217e-7,7.380660754369162e-7
128,1048576,1.294816054375758e-6,1.298811596939231e-6,1.296855850513312e-6
256,1048576,1.6363449306666666e-6,1.640236162225861e-6,1.6383383675544483e-6
512,1048576,1.3554503370816207e-6,1.3614869109890293e-6,1.3595212898787068e-6
1024,1048576,1.4369300964656162e-6,1.4414961808650872e-6,1.439565842795143e-6
2048,524288,3.499961237718452e-6,3.5038941961218484e-6,3.5020647382033587e-6
4096,262144,4.981526687153348e-6,4.986487093461278e-6,4.9841962882490876e-6
8192,131072,8.417636554014507e-6,8.423048212691242e-6,8.420532558006677e-6
16384,65536,1.6740741347831545e-5,1.6749506666968728e-5,1.674680031737985e-5
32768,32768,3.530540775642521e-5,3.531742312645747e-5,3.531367161624388e-5
65536,16384,5.926801325983888e-5,5.928150285683387e-5,5.9274559099264934e-5
131072,8192,9.805461237988311e-5,9.8069200532791e-5,9.806139276058445e-5
262144,4096,0.00019091946944627125,0.00019094328331448196,0.00019092663275799282
524288,2048,0.00028706503871944733,0.0002871009096452326,0.0002870785454760494
1048576,1024,0.0005512595241725649,0.0005513815201538819,0.0005513084669956925
2097152,512,0.0010435746362418286,0.001044031897890818,0.0010438217832131613
