size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,3.68479213808115e-8,4.0375086163280116e-8,3.8793557491367814e-8
1,1048576,7.3994593847714896e-6,7.41371861745499e-6,7.406499073422945e-6
2,1048576,7.608694226890478e-6,7.6232304149215224e-6,7.615938758434582e-6
4,1048576,8.259707925173387e-6,8.274108104000533e-6,8.266910466805943e-6
8,1048576,9.567181733505237e-6,9.581315822515535e-6,9.57430180804908e-6
16,1048576,1.0572579393075543e-5,1.0587147534213415e-5,1.058033805045877e-5
32,1048576,1.0627535904861318e-5,1.0642136744953845e-5,1.0635438324330115e-5
64,1048576,1.0787951037150023e-5,1.0802326744885349e-5,1.0795691109621863e-5
128,1048576,1.141422227246558e-5,1.1428717180406167e-5,1.1422036492333976e-5
256,1048576,1.156001310720356e-5,1.1574416698634238e-5,1.1567785411878417e-5
512,1048576,1.301620090932154e-5,1.3030388623880285e-5,1.3023713174437068e-5
1024,1048576,1.3557606790115528e-5,1.3571712350834986e-5,1.3564989516129389e-5
2048,524288,1.5478017020065238e-5,1.5491828378788597e-5,1.548504220325042e-5
4096,262144,1.6578355163332503e-5,1.6592527174452698e-5,1.6585436357741123e-5
8192,131072,1.8921894652024207e-5,1.89360578062292e-5,1.892888775545387e-5
16384,65536,2.5398653459518528e-5,2.541292975166698e-5,2.5405807067446773e-5
32768,32768,3.459223431434566e-5,3.460638324526144e-5,3.459920752257872e-5
65536,16384,5.002904269701958e-5,5.004401430142025e-5,5.0036611920489804e-5
131072,8192,8.288810292356175e-5,8.290595278026558e-5,8.289689772666975e-5
262144,4096,0.00016038685532748786,0.0001604008926960887,0.0001603935994900496
524288,2048,0.00026034401253127726,0.0002603736428454795,0.00026035582605032914
1048576,1024,0.00048534346456108324,0.00048545676327194087,0.00048538721667057416
2097152,512,0.0009562474965605361,0.000956672721713403,0.0009564369799193173
