size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,4.3639349937458274e-8,2.751681957244734e-7,4.8153505519032435e-8
1,1048576,2.424086789703468e-5,2.424220598602175e-5,2.4241728312298607e-5
2,1048576,2.4255437946320895e-5,2.4256518837934634e-5,2.425600211495169e-5
4,1048576,2.4257449893956292e-5,2.4258354462624228e-5,2.425792182204071e-5
8,1048576,2.434466204930158e-5,2.4347273698802286e-5,2.434622159694062e-5
16,1048576,2.4254887820245803e-5,2.4256197459221127e-5,2.4255728349222992e-5
32,1048576,2.4671806183815216e-5,2.4672969624511267e-5,2.4672506469697043e-5
64,1048576,2.5322976821916444e-5,2.5324335581791674e-5,2.5324059665890874e-5
128,1048576,2.9283690857879893e-5,2.9285082639692142e-5,2.9284399836614416e-5
256,1048576,3.154290998458689e-5,3.1544383502013804e-5,3.154381874501523e-5
512,1048576,3.243594840907443e-5,3.243673332310225e-5,3.243647756603858e-5
1024,1048576,3.579561040116568e-5,3.579613401508098e-5,3.5795820590525426e-5
2048,524288,3.919758951948188e-5,3.91992891234993e-5,3.919879929862033e-5
4096,262144,4.817652934260277e-5,4.8183953864997875e-5,4.818338559733982e-5
8192,131072,7.272324527732689e-5,7.273531623846986e-5,7.273431233701972e-5
16384,65536,7.283065281677662e-5,7.284238059995698e-5,7.283726122308527e-5
32768,32768,0.0001331322500000738,0.00013314606665030572,0.00013313984349774748
65536,16384,0.0002597909573972129,0.00025981503546136653,0.000259803395252214
131072,8192,0.0005159447445065232,0.000516009915894157,0.0005159718971996431
262144,4096,0.0010525837802742438,0.0010528438474124019,0.0010527512495536473
524288,2048,0.002085474347655991,0.002086473621581819,0.0020861910107192526
1048576,1024,0.004149781125000196,0.004153752539062694,0.0041526682027740935
2097152,512,0.008285194859372624,0.008300957210937043,0.008296965175414952
