size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,3.8177830696110474e-8,4.050473499297481e-8,3.9501034915446205e-8
1,1048576,4.356262645720971e-6,4.359895994186208e-6,4.3589866818189356e-6
2,1048576,4.935125732421471e-6,4.938365284919874e-6,4.93751800185434e-6
4,1048576,5.437938432693208e-6,5.440956474304231e-6,5.440112985193788e-6
8,1048576,5.447974751474043e-6,5.451261537551682e-6,5.450300138294682e-6
16,1048576,4.851030116081661e-6,4.854305293082818e-6,4.852530673801728e-6
32,1048576,4.843937591551721e-6,4.847172553061405e-6,4.845442547618998e-6
64,1048576,5.488322056773881e-6,5.491632348064894e-6,5.489832704723999e-6
128,1048576,6.0626542892483205e-6,6.065624176031794e-6,6.063964686633468e-6
256,1048576,6.193963762284984e-6,6.1969578180271485e-6,6.1952815346712295e-6
512,1048576,7.411762787813884e-6,7.414962063790043e-6,7.413166400371087e-6
1024,1048576,8.899513396259483e-6,8.902608302108131e-6,8.900877052425924e-6
2048,524288,1.0007946043016957e-5,1.0011051195156576e-5,1.000939916825186e-5
4096,262144,1.139884346389522e-5,1.1402272068002605e-5,1.140046562504744e-5
8192,131072,1.4016419998171058e-5,1.4019755210887739e-5,1.4017900270457214e-5
16384,65536,2.504947354126856e-5,2.5052713226324805e-5,2.505091881371314e-5
32768,32768,3.668463436880655e-5,3.6688634429981205e-5,3.668641646575871e-5
65536,16384,6.494442547617246e-5,6.494861486818285e-5,6.494650772476834e-5
131072,8192,0.00011861400939933327,0.00011863689501959672,0.00011863063394928835
262144,4096,0.0002227769458007199,0.0002227978054199116,0.00022278584805297623
524288,2048,0.0003800150937502689,0.00038006733740227755,0.00038003589025882405
1048576,1024,0.0006887747890623741,0.0006889608769527211,0.0006888636546630378
2097152,512,0.0012656892382814922,0.001266339587890547,0.0012660285002442182
