size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,4.0117999076852476e-8,4.168929004670552e-8,4.053219956159375e-8
1,1048576,3.295296611785878e-7,4.480737342834541e-7,4.03540673255924e-7
2,1048576,3.295378513336848e-7,3.957111940384875e-7,3.708448571562766e-7
4,1048576,3.2532572937012326e-7,3.973737516402544e-7,3.698954466581247e-7
8,1048576,3.3855533885920143e-7,4.032055568695391e-7,3.7903844195602946e-7
16,1048576,4.1023545169811255e-7,4.137076902389773e-7,4.120495542883871e-7
32,1048576,5.853701400760344e-7,5.885862560272875e-7,5.868218978048137e-7
64,1048576,5.538759450913366e-7,5.791354398731491e-7,5.692319509982484e-7
128,1048576,7.895234699247373e-7,7.926055145268707e-7,7.909093682766761e-7
256,1048576,9.059570341117593e-7,1.2039244852068457e-6,1.09835285425211e-6
512,1048576,9.776691141124897e-7,9.836018695829155e-7,9.809605881571405e-7
1024,1048576,9.391945915216747e-7,9.425500116353163e-7,9.40840363442644e-7
2048,524288,1.9566313037885044e-6,1.9598809432984483e-6,1.9581762655972124e-6
4096,262144,2.17034118270929e-6,2.173464244843808e-6,2.171868105173257e-6
8192,131072,3.764869903566254e-6,3.7680738143899253e-6,3.7664566831584603e-6
16384,65536,6.814284988406198e-6,1.4010001998899726e-5,1.0412895451546415e-5
32768,32768,7.625923980710502e-6,2.126180105591535e-5,1.4444994691846718e-5
65536,16384,1.218941827392224e-5,3.953079266357537e-5,2.5861064140321908e-5
131072,8192,1.9378490600596623e-5,6.938368432616682e-5,4.438160516357857e-5
262144,4096,3.703281079101006e-5,0.00014270385644533446,8.986218438720726e-5
524288,2048,0.0002616163027343672,0.0002627430991211056,0.00026234654873657424
1048576,1024,0.0005134853710937522,0.0005178996572265376,0.0005163257225341718
2097152,512,0.0009778104003906121,0.0009950042734375233,0.0009889150500488227
