size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,3.775639533996291e-8,4.18834810256898e-8,3.948540699481582e-8
1,1048576,6.982108068466127e-7,7.013715505601297e-7,6.996187020540415e-7
2,1048576,7.057570676805839e-7,7.086328172685319e-7,7.070408773422364e-7
4,1048576,6.834271278382165e-7,6.861713018416181e-7,6.846502054333437e-7
8,1048576,6.877898654938498e-7,6.910535221100751e-7,6.893180291652509e-7
16,1048576,7.246110286714502e-7,7.278794803619922e-7,7.261342509388981e-7
32,1048576,9.187271165849447e-7,9.218828725819736e-7,9.201986064912139e-7
64,1048576,7.907616224292035e-7,7.937191944120566e-7,7.921499986052999e-7
128,1048576,1.6837501525877802e-6,1.6868645954138276e-6,1.6850745974184176e-6
256,1048576,2.2237557477954964e-6,2.2267955408098947e-6,2.225056844532351e-6
512,1048576,2.082009727477634e-6,2.0850763273249074e-6,2.083429583788185e-6
1024,1048576,2.385460454941069e-6,2.3881540813450847e-6,2.386738890290221e-6
2048,524288,4.1561042499553096e-6,4.159204198837349e-6,4.157514064788614e-6
4096,262144,4.887766830446576e-6,4.89129286956835e-6,4.889429944515333e-6
8192,131072,1.1298561996457291e-5,1.1302940490719843e-5,1.1301042120455565e-5
16384,65536,1.0620453552245867e-5,1.0633692184442811e-5,1.0629352099417018e-5
32768,32768,2.1292990020758962e-5,2.1316202270507375e-5,2.130660318374811e-5
65536,16384,4.264855694579412e-5,4.269378247070076e-5,4.2672972171783655e-5
131072,8192,8.532159667967547e-5,8.543957397463917e-5,8.538877103424138e-5
262144,4096,0.00017062460644531614,0.0001708601867675694,0.00017074019618224429
524288,2048,0.0003401256923828127,0.00034026390527343124,0.00034020037451172895
1048576,1024,0.0006799189589844282,0.0006804162382812416,0.0006801584805298008
2097152,512,0.0013586547285156583,0.0013613263769531037,0.0013602600456542975
