size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,2.2335217186864043e-7,2.311833475765468e-7,2.2553127324020927e-7
1,1048576,2.6557769308155343e-6,2.657408622264157e-6,2.656980281706689e-6
2,1048576,2.62846652665516e-6,2.630317978979946e-6,2.62971656844746e-6
4,1048576,2.6386355207463907e-6,2.640447800850154e-6,2.639972637663579e-6
8,1048576,2.7337758479184515e-6,2.7342030981536425e-6,2.733947964433936e-6
16,1048576,2.589696186161561e-6,2.5905343621346333e-6,2.589981083156445e-6
32,1048576,2.6856184511814263e-6,2.6862360906765304e-6,2.6858599053158905e-6
64,1048576,3.4059060336488756e-6,3.4061118086015085e-6,3.4060316781714395e-6
128,1048576,3.5280974117757324e-6,3.528405565056403e-6,3.5282749106524403e-6
256,1048576,3.7816636826448757e-6,3.78189153904529e-6,3.7817927750205538e-6
512,1048576,4.134234239838719e-6,4.135134306526567e-6,4.134898311608515e-6
1024,1048576,4.965850252780513e-6,4.9699023998428515e-6,4.969041514341077e-6
2048,524288,6.5322204458873045e-6,6.541124633052675e-6,6.53949695716971e-6
4096,262144,8.355151010164263e-6,8.364437332097907e-6,8.362302338582595e-6
8192,131072,1.2337737214096478e-5,1.2349216016005471e-5,1.234525837023881e-5
16384,65536,2.266904644443457e-5,2.268046823061809e-5,2.267480924045273e-5
32768,32768,4.3150550737891535e-5,4.315850208769234e-5,4.315563660384214e-5
65536,16384,7.271345083381675e-5,7.271982266843224e-5,7.271747209003365e-5
131072,8192,0.00012966742454523228,0.00012967596501312073,0.00012967189764268028
262144,4096,0.0002504440229813554,0.0002504524130131358,0.00025044721431299877
524288,2048,0.00047114914173107536,0.00047121202726430056,0.0004711793444016621
1048576,1024,0.0009224973377968126,0.0009225342946592718,0.0009225204055383074
2097152,512,0.001797708618141769,0.0017979185081458127,0.0017978598989429884
