size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,2.2335998539624313e-7,2.3298382223480019e-7,2.2642278899032142e-7
1,1048576,3.049062745175135e-6,3.050782030111776e-6,3.050337988197427e-6
2,1048576,3.022489263759809e-6,3.0237841710523128e-6,3.0234800725004174e-6
4,1048576,3.023937962920442e-6,3.0259896282025522e-6,3.0253199437557665e-6
8,1048576,5.206587623929337e-6,5.210200511474028e-6,5.208964210162703e-6
16,1048576,5.2082267651965e-6,5.2121152380735225e-6,5.211252115000509e-6
32,1048576,5.24369195775698e-6,5.247614319081606e-6,5.246658594887377e-6
64,1048576,5.3221982467821505e-6,5.328092381073901e-6,5.327121064269136e-6
128,1048576,5.510180976830981e-6,5.516448100539861e-6,5.515382308418637e-6
256,1048576,6.398387917494475e-6,6.408216855380289e-6,6.406482099069466e-6
512,1048576,7.400604226992513e-6,7.411617645391999e-6,7.408933875074908e-6
1024,1048576,7.47070590101373e-6,7.480162227402332e-6,7.477758200147289e-6
2048,524288,8.564425705959167e-6,8.574290883522906e-6,8.570869196311559e-6
4096,262144,9.811952631721965e-6,9.821611049787293e-6,9.81866367266715e-6
8192,131072,1.1732474897385714e-5,1.1742432576511419e-5,1.1739556951217978e-5
16384,65536,1.548100108550443e-5,1.5488333048097047e-5,1.5485887814303823e-5
32768,32768,2.7822782968200954e-5,2.7830336684075974e-5,2.7827672174574047e-5
65536,16384,4.671286407642583e-5,4.672161996666091e-5,4.671809845291364e-5
131072,8192,6.875448696064268e-5,6.876547803358335e-5,6.876065929972697e-5
262144,4096,0.00011019300666248455,0.00011019842645509925,0.00011019654311184013
524288,2048,0.00019361102238235617,0.00019362539683243085,0.00019361804469042454
1048576,1024,0.0003574567369923898,0.00035748885966313537,0.0003574742915191109
2097152,512,0.0006791691043872561,0.0006792364038119558,0.0006792054998641106
