size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,2.2351988859803384e-7,2.306226634107844e-7,2.258673051924731e-7
1,1048576,3.0605245835424455e-6,3.0612276828989593e-6,3.060988615299909e-6
2,1048576,3.035383899563371e-6,3.0382134925677207e-6,3.037584027393292e-6
4,1048576,3.0303867837311316e-6,3.0355820557215196e-6,3.034444152505422e-6
8,1048576,3.038210911077144e-6,3.04321069277691e-6,3.0421270642289056e-6
16,1048576,3.0653664448987428e-6,3.0701933013688176e-6,3.0690973266134236e-6
32,1048576,3.312954596212947e-6,3.3187276278212607e-6,3.317083815124189e-6
64,1048576,3.4063097735792525e-6,3.412091256649319e-6,3.4109223137346323e-6
128,1048576,4.2651591356523966e-6,4.267508311617263e-6,4.266530145291547e-6
256,1048576,4.638291087211144e-6,4.6404964981761054e-6,4.639646740023373e-6
512,1048576,4.726301097601748e-6,4.73194671779531e-6,4.73017381585894e-6
1024,1048576,5.0835011560224075e-6,5.089287374193674e-6,5.086882678029259e-6
2048,524288,6.852788004607646e-6,6.862280739206028e-6,6.856889789019771e-6
4096,262144,8.940645239263745e-6,8.949290317694647e-6,8.945901495360786e-6
8192,131072,1.2853108611210473e-5,1.2865758991509324e-5,1.2859860429870196e-5
16384,65536,2.9264477575452474e-5,2.9271737808755915e-5,2.9267884884554007e-5
32768,32768,4.437523330125259e-5,4.438093785097408e-5,4.437830447301394e-5
65536,16384,7.295946232943606e-5,7.296329599171258e-5,7.296176169546698e-5
131072,8192,0.0001301668697237801,0.00013017840478823928,0.00013017208410559533
262144,4096,0.0002526048233448819,0.00025261374872798115,0.0002526092127865809
524288,2048,0.00048454105558448646,0.00048460098116720474,0.000484569404505919
1048576,1024,0.0009272490335661132,0.0009272663246520096,0.0009272601008660786
2097152,512,0.0017934167835846893,0.0017934590350705548,0.0017934411753799395
