size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,2.2308819946914582e-7,2.3479397892600673e-7,2.266856644894677e-7
1,1048576,2.6093600555832097e-6,2.649787416153515e-6,2.6434306913403205e-6
2,1048576,2.5925038795726607e-6,2.63230391528424e-6,2.6260052499449404e-6
4,1048576,2.592084809016626e-6,2.6318448909101733e-6,2.62552258339932e-6
8,1048576,2.7011959500278238e-6,2.7427210715913475e-6,2.7365682661595336e-6
16,1048576,2.5398880163507442e-6,2.5875156977051006e-6,2.5800327534686307e-6
32,1048576,2.648123875736985e-6,2.690213046996348e-6,2.6834718691026715e-6
64,1048576,3.4318856423354305e-6,3.432608811415605e-6,3.4323318680307136e-6
128,1048576,3.543417781637359e-6,3.546093898965097e-6,3.545535826932067e-6
256,1048576,3.785339147022171e-6,3.787002545774243e-6,3.7867326363738574e-6
512,1048576,4.115489506295589e-6,4.117096042088875e-6,4.116629155309637e-6
1024,1048576,4.932064227691768e-6,4.937303752061695e-6,4.936135190203306e-6
2048,524288,6.480791829410748e-6,6.485382402665607e-6,6.484178255550255e-6
4096,262144,8.37241293538682e-6,8.383085198460094e-6,8.381421776060272e-6
8192,131072,1.2231320837940984e-5,1.224256262943868e-5,1.223944967687629e-5
16384,65536,2.2503937309181765e-5,2.2515334613615323e-5,2.2511564363725256e-5
32768,32768,4.464103355417137e-5,4.464573244433723e-5,4.4643715133574347e-5
65536,16384,7.332108046398389e-5,7.333857305980018e-5,7.333408200693725e-5
131072,8192,0.00012915295559423612,0.00012918737411382608,0.00012917817875646165
262144,4096,0.0002440293580434627,0.00024405148451478453,0.00024404508419451076
524288,2048,0.0004725637849105624,0.00047264139288927254,0.0004726037266067351
1048576,1024,0.0009243341851288278,0.0009243796289410966,0.0009243656419357649
2097152,512,0.001794996547687333,0.001795041192053759,0.0017950239919741762
