size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,2.2631979224030374e-7,2.434381971561095e-7,2.3056508588470415e-7
1,1048576,2.5879010283613724e-6,2.5893483304173515e-6,2.5890181465371143e-6
2,1048576,2.558751576398066e-6,2.560284507957533e-6,2.559802382784415e-6
4,1048576,2.581961113135023e-6,2.5835211405755842e-6,2.583110689902135e-6
8,1048576,2.5716556721899764e-6,2.57299541006617e-6,2.5726028367034637e-6
16,1048576,2.590615709507915e-6,2.591992702249968e-6,2.591559377873587e-6
32,1048576,2.8981027322405595e-6,2.899343432449797e-6,2.899052709476324e-6
64,1048576,3.083135231340961e-6,3.0836651587762276e-6,3.083471128678683e-6
128,1048576,3.816212110985262e-6,3.8181628734257345e-6,3.8174378936550735e-6
256,1048576,4.073535083248814e-6,4.076885298687216e-6,4.07571496491288e-6
512,1048576,4.19296824105686e-6,4.2013162717680075e-6,4.198820886702759e-6
1024,1048576,4.540359750393463e-6,4.551439848787808e-6,4.547566591656116e-6
2048,524288,6.253730029825988e-6,6.267064327047933e-6,6.261842798005457e-6
4096,262144,8.484940897446336e-6,8.505444288431363e-6,8.496469832031117e-6
8192,131072,1.2397543940778633e-5,1.2419776862060417e-5,1.2411017226376941e-5
16384,65536,2.96287739587342e-5,2.964090952417564e-5,2.9637359352463477e-5
32768,32768,4.543515365185158e-5,4.544945349493901e-5,4.544341092493909e-5
65536,16384,7.368177730882053e-5,7.370068257728235e-5,7.369425929226736e-5
131072,8192,0.0001308727768787321,0.00013090517253999678,0.0001308960332160325
262144,4096,0.00024958935512131575,0.0002496437375612004,0.0002496266733587049
524288,2048,0.0004752796637603751,0.00047532919029436016,0.0004753140963629221
1048576,1024,0.0009265723556382,0.0009266116151138704,0.0009265995238081359
2097152,512,0.0017818056203395827,0.0017819196559685224,0.0017818685599877426
