size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,2.264645901917106e-7,2.697371297433193e-7,2.335086046190149e-7
1,1048576,5.7433811588847306e-6,5.753000672736874e-6,5.751398931996832e-6
2,1048576,5.765861708750819e-6,5.775852306655338e-6,5.774216202097948e-6
4,1048576,5.769496959739939e-6,5.779335062960911e-6,5.777649844440624e-6
8,1048576,5.801543087047278e-6,5.811276372114094e-6,5.809738284151544e-6
16,1048576,5.828831306731175e-6,5.838426432092092e-6,5.83690391270375e-6
32,1048576,6.447193837466614e-6,6.456937694299114e-6,6.455133307076144e-6
64,1048576,6.718356786228341e-6,6.728265251609855e-6,6.726158929326598e-6
128,1048576,7.675717121236048e-6,7.75253235762996e-6,7.711566717027996e-6
256,1048576,8.556368085166355e-6,8.630538319120973e-6,8.592715169841725e-6
512,1048576,8.518655535416642e-6,8.528001397722917e-6,8.52343391372079e-6
1024,1048576,9.289546792023984e-6,9.29703448537822e-6,9.29362317400595e-6
2048,524288,1.3512050624608918e-5,1.35241566994182e-5,1.3519059279265555e-5
4096,262144,1.7556606643154282e-5,1.7566480737585266e-5,1.7561242102281938e-5
8192,131072,2.1840368246373032e-5,2.185156342093819e-5,2.1846720470009018e-5
16384,65536,2.866876452856104e-5,2.8678144406768524e-5,2.8674074141754602e-5
32768,32768,4.1664888705383873e-5,4.167250227737895e-5,4.16696099243552e-5
65536,16384,6.855872842947974e-5,6.856594242776737e-5,6.856238343466714e-5
131072,8192,0.00011245176742136209,0.0001124611591762914,0.00011245657119118846
262144,4096,0.00039010306619502444,0.0003901107955925909,0.00039010757345181446
524288,2048,0.0005279540905576141,0.0005279696179059101,0.0005279620056484191
1048576,1024,0.0008350936993792857,0.0008351451961061684,0.0008351195881175499
2097152,512,0.0013822190790051536,0.001382391294100671,0.0013823116461253449
