size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,2.2680651179385336e-7,2.3895737344403756e-7,2.30538621442955e-7
1,1048576,3.809800691367826e-6,3.8123920882426887e-6,3.8114576867975813e-6
2,1048576,3.799222465961094e-6,3.8023181185842247e-6,3.8012111765739487e-6
4,1048576,3.2476134417258606e-6,3.2492738983869174e-6,3.2488137650110716e-6
8,1048576,3.2967885985613066e-6,3.3023366476925275e-6,3.301298061503255e-6
16,1048576,3.2203428914634458e-6,3.2217916083876474e-6,3.221387885943283e-6
32,1048576,3.211900776456389e-6,3.342378096071741e-6,3.3258438509042865e-6
64,1048576,3.7786748083856736e-6,3.7831654333686515e-6,3.78174444112811e-6
128,1048576,4.1516493154425405e-6,4.15859362301596e-6,4.156369451946418e-6
256,1048576,4.380288643357488e-6,4.387718881337932e-6,4.384603686929944e-6
512,1048576,4.442677998817146e-6,4.4516347674772305e-6,4.4501957300047135e-6
1024,1048576,5.1205085855876575e-6,5.129768654965616e-6,5.12579089226306e-6
2048,524288,7.14094077913785e-6,7.15155609976037e-6,7.144902354594418e-6
4096,262144,8.707938487617639e-6,8.71621688602886e-6,8.712807439192893e-6
8192,131072,1.2665775823705872e-5,1.2677283795170524e-5,1.2672088921306113e-5
16384,65536,2.7376381041221975e-5,2.7388522504168122e-5,2.7379087527812374e-5
32768,32768,4.455259803393119e-5,4.455673082048861e-5,4.455501439970533e-5
65536,16384,9.516023683886488e-5,9.517183237051086e-5,9.516410731080782e-5
131072,8192,0.0001474703787494036,0.0001474816392885714,0.00014747732437569994
262144,4096,0.00024940029129538743,0.0002494085955504488,0.00024940433814180096
524288,2048,0.00042925807156279916,0.0004292823894047615,0.0004292716109830508
1048576,1024,0.0008256946066467208,0.0008257246029188536,0.0008257104282449745
2097152,512,0.0015726566443845513,0.0015727404152130475,0.0015727014004482953
