size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,2.6118615245819966e-7,2.964511871337953e-7,2.69934432506558e-7
1,1048576,2.5973034200666977e-6,2.598018419265829e-6,2.5976090260744066e-6
2,1048576,2.5664697208409807e-6,2.566879463196067e-6,2.566715612769253e-6
4,1048576,2.5716731119153282e-6,2.572136024474798e-6,2.571935848116624e-6
8,1048576,2.568048648835057e-6,2.5682810697551014e-6,2.5681685382129198e-6
16,1048576,2.5659570932393755e-6,2.56624828720117e-6,2.5661205065247034e-6
32,1048576,2.937983659744689e-6,2.946242645264367e-6,2.9421418744323208e-6
64,1048576,3.0054432525641924e-6,3.012168399811803e-6,3.0089629137522427e-6
128,1048576,3.6880853662498315e-6,3.6909359092710355e-6,3.6895080121754026e-6
256,1048576,4.025094399451502e-6,4.0256019754414855e-6,4.025291218043385e-6
512,1048576,4.267592060087078e-6,4.26823493480608e-6,4.268007642389768e-6
1024,1048576,4.885471004483501e-6,4.886130249976773e-6,4.885913434505207e-6
2048,524288,6.258882102964396e-6,6.260694053643562e-6,6.260078351494886e-6
4096,262144,8.442707408903318e-6,8.445658229828436e-6,8.444626708503573e-6
8192,131072,1.105436610411559e-5,1.1055883094791895e-5,1.1055274289126244e-5
16384,65536,1.489002413940612e-5,1.489144937132916e-5,1.489064734268159e-5
32768,32768,2.2697358734110468e-5,2.2699652893065723e-5,2.2698909900671876e-5
65536,16384,3.8045786865227495e-5,3.805309161376228e-5,3.8049939811701024e-5
131072,8192,6.823366406250118e-5,6.824078698724687e-5,6.8237517074569e-5
262144,4096,0.00012890555322267808,0.00012891449755863572,0.00012891003042604307
524288,2048,0.00022809443847653793,0.0002281052363281369,0.00022809891619874397
1048576,1024,0.00041396934375004246,0.00041398147070315777,0.0004139774940185633
2097152,512,0.0008806369062498987,0.0008807129277342424,0.0008806740815429023
