size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,2.621720914840732e-7,2.7017706871036175e-7,2.665590066910159e-7
1,1048576,4.465576972007511e-6,4.4659899339677655e-6,4.4658150693177305e-6
2,1048576,4.520742610931028e-6,4.521365036010758e-6,4.521091207504457e-6
4,1048576,4.519815267561956e-6,4.520446206092006e-6,4.5201565444466365e-6
8,1048576,4.758691964153788e-6,4.759908721921768e-6,4.7596507538561325e-6
16,1048576,4.758970817565014e-6,4.759396445273172e-6,4.759256719708212e-6
32,1048576,5.357696553230164e-6,5.359918762205151e-6,5.359564264774352e-6
64,1048576,5.195266415595477e-6,5.196125920297873e-6,5.195890508891406e-6
128,1048576,5.928212731365057e-6,5.928614850047315e-6,5.92848220360598e-6
256,1048576,6.507508217808776e-6,6.5080678892150145e-6,6.507893877625004e-6
512,1048576,6.613140246389696e-6,6.6139108591086235e-6,6.613657410739494e-6
1024,1048576,7.780014616015365e-6,7.782920146943294e-6,7.782398077843602e-6
2048,524288,1.04205379047415e-5,1.042375359917928e-5,1.0423035330059111e-5
4096,262144,1.406575291441935e-5,1.4068160888676949e-5,1.4067418312076309e-5
8192,131072,1.901594183349037e-5,1.9020727096562664e-5,1.901915409469618e-5
16384,65536,3.1042927474986574e-5,3.104598095705815e-5,3.1044830127711345e-5
32768,32768,3.874316741947926e-5,3.8749474121151876e-5,3.8747851028454196e-5
65536,16384,6.665027716054248e-5,6.666033789066387e-5,6.665524284362064e-5
131072,8192,0.0001207040349121332,0.00012072107861335439,0.00012071344273381331
262144,4096,0.00022527160888673875,0.00022528635473645364,0.0002252807265319544
524288,2048,0.0004221481660154902,0.00042224256835936974,0.00042220813256835243
1048576,1024,0.000833146829101572,0.0008332232460936118,0.0008332051668700213
2097152,512,0.0017072836328125007,0.0017078470800782342,0.0017076405920410445
