size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,3.705605955417468e-8,4.0475996998523556e-8,3.8919068481857444e-8
1,1048576,3.451286785249863e-7,3.5403258147326255e-7,3.489099931891504e-7
2,1048576,3.309689784458669e-7,3.359409603831409e-7,3.334169453028668e-7
4,1048576,3.303755522487961e-7,3.3641492991343114e-7,3.3368988812398914e-7
8,1048576,3.3191243464791853e-7,3.348832093852394e-7,3.3330434963396716e-7
16,1048576,3.3321671089048266e-7,3.3620417183577445e-7,3.3457811789150416e-7
32,1048576,3.5173211410111094e-7,3.6851602391863025e-7,3.579489103733291e-7
64,1048576,4.0939377421445045e-7,4.1242919301964776e-7,4.108582445511155e-7
128,1048576,5.79255524879585e-7,5.843381065684383e-7,5.82415012162496e-7
256,1048576,6.132921905876998e-7,6.183110867752362e-7,6.163625046323729e-7
512,1048576,6.47211870319353e-7,6.528615696943518e-7,6.508116287967658e-7
1024,1048576,7.008846689693371e-7,7.289921868380844e-7,7.257737524857255e-7
2048,524288,1.24112011912203e-6,1.2449661026536774e-6,1.2423574817232996e-6
4096,262144,1.5190655364705208e-6,1.614827792373319e-6,1.5649160895470082e-6
8192,131072,2.5427485343954004e-6,2.5513132602128508e-6,2.5473239579909546e-6
16384,65536,7.144751933196858e-6,1.114665896295719e-5,9.14690280762187e-6
32768,32768,1.0283182362513799e-5,1.6123428515868454e-5,1.320398388759969e-5
65536,16384,1.950549811624569e-5,3.0590747797987206e-5,2.50487150506018e-5
131072,8192,3.9912060259439386e-5,5.8891786238746135e-5,4.940118344620714e-5
262144,4096,6.825537252552749e-5,0.00011518971672330736,9.172290946679595e-5
524288,2048,0.0001226412455253012,0.00022217104060473503,0.00017240374000948577
1048576,1024,0.00024933221357059665,0.00046323749938892433,0.00035628265665366143
2097152,512,0.0004947563065798022,0.0009153677187896392,0.0007050536900408133
