size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,3.700149520113882e-8,4.041548429256636e-8,3.8847404057462676e-8
1,1048576,1.2167269909379996e-6,1.228315079648823e-6,1.2231565036657788e-6
2,1048576,1.2188472950924734e-6,1.2308812689099113e-6,1.2255680043316008e-6
4,1048576,1.2197198322461134e-6,1.2315743065371976e-6,1.2263456776046011e-6
8,1048576,1.2184662678826896e-6,1.2297607314692982e-6,1.2250650738981905e-6
16,1048576,1.2723775681955374e-6,1.2844760481911521e-6,1.2791125871686182e-6
32,1048576,1.4492734983218014e-6,1.4628778786107688e-6,1.457273350810584e-6
64,1048576,1.5919401445962933e-6,1.6054766664996833e-6,1.6000031586305141e-6
128,1048576,1.7139014611977643e-6,1.7249925392537335e-6,1.7203292283357596e-6
256,1048576,2.0748534326209267e-6,2.0860376326314878e-6,2.0812022365895855e-6
512,1048576,2.066713657988828e-6,2.079191736115149e-6,2.0734576466480137e-6
1024,1048576,2.382175211312898e-6,2.3927594552386466e-6,2.3882686101261985e-6
2048,524288,4.424263135849316e-6,4.4340181060142925e-6,4.429994988314201e-6
4096,262144,5.389812490541601e-6,5.3989360448980506e-6,5.3951805997209945e-6
8192,131072,8.79301341427663e-6,8.801801838487222e-6,8.798097156370588e-6
16384,65536,1.7298326302039868e-5,1.730601347560423e-5,1.7302819331987962e-5
32768,32768,1.8972628140545567e-5,1.8983829711771705e-5,1.897949493434581e-5
65536,16384,3.752590302497083e-5,3.753701416542299e-5,3.753176615362008e-5
131072,8192,7.39921570129809e-5,7.401211743740532e-5,7.400328384399302e-5
262144,4096,0.00014773058637729264,0.0001477679292065659,0.00014775098841113277
524288,2048,0.00030169799140367104,0.000301789955528875,0.0003017478802078699
1048576,1024,0.0004314652640005079,0.0004320917062159424,0.0004317166117289162
2097152,512,0.0008622955310784164,0.0008638154372420104,0.0008629569281595195
