size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,3.6984726392574885e-8,4.7702477301569957e-8,3.9401538573513584e-8
1,1048576,2.27328139401628e-6,2.2825182015573375e-6,2.28021118130195e-6
2,1048576,1.3717572808769063e-6,1.3750940544010604e-6,1.373368620660731e-6
4,1048576,1.368216349550977e-6,1.3719172555770598e-6,1.3700762759721874e-6
8,1048576,1.3747060230162589e-6,1.3778478644699277e-6,1.3764442085423267e-6
16,1048576,1.3700147805106866e-6,1.373448632380203e-6,1.371907644487358e-6
32,1048576,1.3711898114721066e-6,1.3745929086095288e-6,1.3729744034879365e-6
64,1048576,1.4885850374568577e-6,1.4973518027705524e-6,1.49522840109384e-6
128,1048576,1.5585896264713739e-6,1.5683163068214157e-6,1.5662255062331987e-6
256,1048576,1.665508604808963e-6,1.6778934854855265e-6,1.675816903384808e-6
512,1048576,1.7771394076326885e-6,1.7877551690137494e-6,1.7857505867219237e-6
1024,1048576,1.9251446681245454e-6,1.9359550069708575e-6,1.9339935007772757e-6
2048,524288,2.629103325269e-6,2.6408283897438878e-6,2.638588807307718e-6
4096,262144,4.1180463234979925e-6,4.127448055335492e-6,4.12554550605071e-6
8192,131072,6.506379691018083e-6,6.515479295643445e-6,6.513208882563681e-6
16384,65536,1.0553090895371042e-5,1.0564243289934439e-5,1.0561733320368916e-5
32768,32768,2.0922632671727115e-5,2.093376081546694e-5,2.0931147999725397e-5
65536,16384,4.138317984825335e-5,4.1390419681874846e-5,4.1387855914010174e-5
131072,8192,8.540671896639651e-5,8.542169038605607e-5,8.541780894155693e-5
262144,4096,0.00015731743422975342,0.00015733684671204173,0.00015732790231126614
524288,2048,0.00033559944984062895,0.00033569263530353055,0.0003356480745821955
1048576,1024,0.0006596408727546077,0.000659917290931844,0.0006597936876318045
2097152,512,0.0013087711909065547,0.0013096973029860237,0.0013092346182475012
