size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,3.709674545326891e-8,4.056939362229173e-8,3.897500266969445e-8
1,1048576,2.1806614265429403e-6,2.2738422702506256e-6,2.266202889233959e-6
2,1048576,1.2155717874495764e-6,1.3115450789857874e-6,1.3041500263599737e-6
4,1048576,1.2568842029381244e-6,1.3123678914706005e-6,1.3074606757257357e-6
8,1048576,1.2546815653102783e-6,1.3103852347651213e-6,1.3053220409842137e-6
16,1048576,1.2553778363511015e-6,1.31021090732375e-6,1.305358153708136e-6
32,1048576,1.2571888212686844e-6,1.3129057119254384e-6,1.3079449704689328e-6
64,1048576,1.5263411645705105e-6,1.5295921158564596e-6,1.527895203148888e-6
128,1048576,1.555127582708593e-6,1.5583295489562943e-6,1.556550495010467e-6
256,1048576,1.725137073860239e-6,1.7280033155486763e-6,1.7263890217805722e-6
512,1048576,1.7694378733335014e-6,1.7723630467703089e-6,1.7708238289892986e-6
1024,1048576,1.933248157115486e-6,1.9359962803999764e-6,1.9344629985373896e-6
2048,524288,2.5757432777773204e-6,2.578848834478009e-6,2.5771466214685734e-6
4096,262144,4.287168668959396e-6,4.289980059191123e-6,4.288420590636832e-6
8192,131072,6.402665119864537e-6,6.405370641004993e-6,6.403903211604778e-6
16384,65536,1.045227358886791e-5,1.0455215939231266e-5,1.0453584312619668e-5
32768,32768,2.06587366804456e-5,2.066196872618775e-5,2.0660128100757902e-5
65536,16384,4.072084686868038e-5,4.073060274834006e-5,4.072799820509232e-5
131072,8192,8.464590291623608e-5,8.465657850820207e-5,8.465349221786767e-5
262144,4096,0.0001593552166241352,0.00015937708701585507,0.00015936913639791328
524288,2048,0.00033684936033751,0.000336924667749372,0.000336886836024064
1048576,1024,0.0006579021710422239,0.0006581344966889446,0.0006580211449289664
2097152,512,0.0013117316548232338,0.0013126160415595223,0.0013121739524422082
