size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,3.714619922767781e-8,4.033774381184685e-8,3.8891448325695244e-8
1,1048576,3.2875161330991887e-6,3.295826385585343e-6,3.292241871538648e-6
2,1048576,5.804933869812956e-6,5.816188611174056e-6,5.811772884570243e-6
4,1048576,6.350389863296613e-6,6.361728042802994e-6,6.357523967354117e-6
8,1048576,6.4438272955325004e-6,6.4548032836508895e-6,6.450794262508053e-6
16,1048576,6.417228066490921e-6,6.427996273927761e-6,6.423907998084899e-6
32,1048576,6.492302799365746e-6,6.503084367448508e-6,6.498984620295634e-6
64,1048576,6.8879143362288175e-6,6.898966345314506e-6,6.894636311843838e-6
128,1048576,7.2135056869981895e-6,7.223939132661172e-6,7.219721276180424e-6
256,1048576,8.155388137698338e-6,8.163212984024781e-6,8.159831756227032e-6
512,1048576,9.444621118959162e-6,9.453113366086896e-6,9.449526349222803e-6
1024,1048576,1.1193055738933921e-5,1.1203234892454006e-5,1.1199220978697078e-5
2048,524288,1.1882005597652068e-5,1.1893146440122848e-5,1.1889118577357305e-5
4096,262144,1.450975766292828e-5,1.4520214921986963e-5,1.451604842162002e-5
8192,131072,1.7988337974728097e-5,1.7999011809877175e-5,1.7994723211511854e-5
16384,65536,2.3488409702565605e-5,2.3499300720430938e-5,2.349509106092107e-5
32768,32768,4.415918488831494e-5,4.4170458480152774e-5,4.4166486130592375e-5
65536,16384,6.885254573774091e-5,6.886335488331952e-5,6.88600594340727e-5
131072,8192,0.00011194334106789938,0.00011195535219599151,0.00011195118425000317
262144,4096,0.00018708272813228177,0.00018710078779804462,0.0001870933633973948
524288,2048,0.00034331300253143127,0.0003433485466075581,0.000343332690952991
1048576,1024,0.000654462312695614,0.0006546699489717867,0.0006545830564874677
2097152,512,0.001284028054215014,0.0012848527394453413,0.0012842360700346944
