size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,3.6976094408558424e-8,4.0682084589960255e-8,3.897047724799041e-8
1,1048576,2.011152347769496e-6,2.018642133894133e-6,2.0152325102412716e-6
2,1048576,7.189691322295744e-7,7.223268307932074e-7,7.203801033056623e-7
4,1048576,6.960598408767282e-7,6.993793519871616e-7,6.974735394515985e-7
8,1048576,6.961021308260484e-7,6.991056893390635e-7,6.973512196029041e-7
16,1048576,6.914180754602484e-7,6.946161728027533e-7,6.926948123153753e-7
32,1048576,9.639697380325885e-7,9.67067941282096e-7,9.649689442364773e-7
64,1048576,7.295415469510402e-7,7.324857054236134e-7,7.307863888611488e-7
128,1048576,1.280828066052564e-6,1.290297527933859e-6,1.2865062199302058e-6
256,1048576,1.6136154270540715e-6,1.6212825622030635e-6,1.6189334661326216e-6
512,1048576,1.4406133532762766e-6,1.4502453189457754e-6,1.446371436106264e-6
1024,1048576,2.1866238872902954e-6,2.1945902390907435e-6,2.191303858978255e-6
2048,524288,3.4385134979331156e-6,3.4469117391466852e-6,3.4436753665878506e-6
4096,262144,4.817873461071542e-6,4.825587420320687e-6,4.822102167456599e-6
8192,131072,8.430176048790372e-6,8.438903623897431e-6,8.434795404577144e-6
16384,65536,1.668187498538032e-5,1.6690013012521376e-5,1.6686107419561225e-5
32768,32768,3.547511936119463e-5,3.5484359230508744e-5,3.548007166864764e-5
65536,16384,5.6824016951395606e-5,5.683621083107937e-5,5.683146577251108e-5
131072,8192,9.98570592400938e-5,9.986836749931172e-5,9.986294779196214e-5
262144,4096,0.00017198572231791331,0.00017200212562329398,0.00017199264715017648
524288,2048,0.0002771701725805542,0.0002772083041691076,0.00027719506033463404
1048576,1024,0.0005375837831707031,0.0005376833732952946,0.0005376199567024287
2097152,512,0.001012225248359755,0.0010126686092917225,0.0010124738716399406
