size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,3.6953405890827185e-8,4.044694401628135e-8,3.889641947418809e-8
1,1048576,6.824724894105572e-7,6.856482399619779e-7,6.837628530181883e-7
2,1048576,6.822509486248407e-7,6.857315504316119e-7,6.838790522906146e-7
4,1048576,6.829760683668695e-7,6.864512134274747e-7,6.8466080814511e-7
8,1048576,6.746192584561328e-7,6.781104351372136e-7,6.762445617508606e-7
16,1048576,6.512400403391183e-7,6.548022351005045e-7,6.53004954678793e-7
32,1048576,1.0768645464231952e-6,1.0836620387699725e-6,1.080694638416757e-6
64,1048576,6.878075189398203e-7,6.923721729279464e-7,6.905477065721755e-7
128,1048576,1.1127506021058053e-6,1.1205766690114416e-6,1.1170560578060984e-6
256,1048576,1.3179576316968422e-6,1.3285609921087627e-6,1.3245753492652224e-6
512,1048576,1.2983402490895912e-6,1.3095358688541836e-6,1.3054220007330253e-6
1024,1048576,2.099243885611557e-6,2.1082422558826863e-6,2.1053496531697746e-6
2048,524288,3.5384339520661e-6,3.5483027067684247e-6,3.544762658791445e-6
4096,262144,4.835448062401326e-6,4.844814701421285e-6,4.840803242256442e-6
8192,131072,8.02088915463628e-6,8.029818872046235e-6,8.025553470347724e-6
16384,65536,1.1245020328232158e-5,1.458189450431746e-5,1.291431232508522e-5
32768,32768,1.4629954137035384e-5,2.2563240918316296e-5,1.859666405623628e-5
65536,16384,2.097962945413201e-5,3.703123279308329e-5,2.900625643853516e-5
131072,8192,3.419623936906646e-5,6.663388609240428e-5,5.041567679775483e-5
262144,4096,9.682540877520296e-5,0.00011965425204607527,0.00010823933901349392
524288,2048,0.00024490097428042645,0.00024499509697761823,0.00024495119374279284
1048576,1024,0.0004453079573067953,0.0004455762575616973,0.0004454215345361945
2097152,512,0.0008630968336547085,0.0008639393440716958,0.0008634279363946007
