size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,3.67314083593584e-8,4.049425084140523e-8,3.8902263146955995e-8
1,1048576,1.9839776215224703e-6,1.9919193594564177e-6,1.988534329783187e-6
2,1048576,7.237124874936995e-7,7.268278328087519e-7,7.252541621288744e-7
4,1048576,7.241779127475922e-7,7.272082167553151e-7,7.256705339825364e-7
8,1048576,7.262361425564023e-7,7.297527193639297e-7,7.279545055499659e-7
16,1048576,7.273953421815804e-7,7.307759406494085e-7,7.290589481290244e-7
32,1048576,1.124888251213818e-6,1.1334080476377295e-6,1.1299864356439926e-6
64,1048576,7.189396158402417e-7,7.21701892913984e-7,7.201325793737556e-7
128,1048576,1.324429620419565e-6,1.3340075259993256e-6,1.3304416725118395e-6
256,1048576,1.6013304506845571e-6,1.6099804320823807e-6,1.6072031426284106e-6
512,1048576,1.4063839648414955e-6,1.4170343642927463e-6,1.4128616787761894e-6
1024,1048576,2.217502580892372e-6,2.226171962327328e-6,2.222825318254351e-6
2048,524288,3.361592083805931e-6,3.3693679042379188e-6,3.3662245718379946e-6
4096,262144,4.774551618069722e-6,4.782937997660497e-6,4.7792732895679535e-6
8192,131072,8.4527338444218e-6,8.460832081169656e-6,8.456753675001316e-6
16384,65536,1.676205448220003e-5,1.6770366396912095e-5,1.67663717010047e-5
32768,32768,3.5360788686489286e-5,3.537011619414443e-5,3.5366174012452234e-5
65536,16384,5.634409100707671e-5,5.635568031436833e-5,5.635082775423683e-5
131072,8192,9.816829518172199e-5,9.817797112532389e-5,9.817269835998843e-5
262144,4096,0.0001645789747044546,0.00016459630836607175,0.00016458923215267873
524288,2048,0.00028997981303291454,0.0002900090996718063,0.0002899914081950783
1048576,1024,0.000545598850294482,0.0005457046693209122,0.0005456370294609769
2097152,512,0.0010760178047348745,0.0010765888641799393,0.0010762366672736334
